addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
강원특별자치도 화천군 하남면 삼화리,,32,0,A01,A0101,A01010400,125599,12,20030325090000,http://tong.visitkorea.or.kr/cms/resource/68/2917668_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/68/2917668_image3_1.JPG,Type3,127.7437760990,38.0482927641,6,20240529101551,17,,용화산 (강원평화지역 국가지질공원)
강원특별자치도 원주시 원일로 85,(일산동),32,0,A02,A0201,A02010100,252557,12,20071031090000,http://tong.visitkorea.or.kr/cms/resource/74/1990274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1990274_image3_1.jpg,Type3,127.9504947193,37.3478140160,6,20240513155629,9,,원주 강원감영
강원특별자치도 삼척시 가곡면 풍곡리,", 경북 봉화군, 울진군",32,0,A01,A0101,A01010400,127738,12,20040224090000,,,,129.2001737646,37.0872205462,6,20240612102503,4,,응봉산(강원)
강원특별자치도 고성군 간성읍 진부리,,32,0,A01,A0101,A01010400,2616535,12,20190827003551,http://tong.visitkorea.or.kr/cms/resource/31/2616531_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/31/2616531_image2_1.bmp,Type3,128.3166040880,38.3318233670,6,20240517160608,2,,진부령 (강원평화지역 국가지질공원)
강원특별자치도 영월군 영월읍 청령포로 133,,32,1,A01,A0101,A01010500,125785,12,20040203090000,,,,128.4477938689,37.1774957570,6,20230927145838,8,,청령포 (강원고생대 국가지질공원)
강원특별자치도 춘천시 우두동,,32,0,A02,A0205,A02050200,917305,12,20100109003656,http://tong.visitkorea.or.kr/cms/resource/54/2029854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2029854_image3_1.jpg,Type3,127.7416802323,37.9162275497,6,20230702190634,13,,충렬탑(강원)
강원특별자치도 영월군 김삿갓면,일대,32,0,A01,A0101,A01010400,127297,12,20060509090000,http://tong.visitkorea.or.kr/cms/resource/01/1841601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1841601_image3_1.jpg,Type3,128.4794816062,37.1202418309,6,20231116094519,8,영월군청 문화관광과 033-370-2542,태화산(강원)
강원특별자치도 홍천군 북방면 도둔길 49,,32,0,A02,A0204,A02040600,2465418,12,20161220235631,,,,127.8420444247,37.6920165887,6,20230703164447,16,,하이트진로 강원공장
강원특별자치도 평창군 용평면 금당계곡로 2010-13,(용평면),32,0,B02,B0201,B02011600,1081744,12,20100827014403,http://tong.visitkorea.or.kr/cms/resource/00/3070800_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3070800_image3_1.jpg,Type1,128.4080773896,37.5708801796,6,20240510140514,15,,한국전통음식문화체험관(정강원)
강원특별자치도 영월군 한반도면 한반도로 555,(한반도면),32,0,A01,A0101,A01011100,779594,12,20090818010421,,,,128.3471683262,37.2195667918,6,20240508160856,8,,한반도지형 (강원고생대 국가지질공원)
강원특별자치도 양구군 해안면 해안서화로 35,,32,0,A01,A0101,A01010500,2616554,12,20190827004230,http://tong.visitkorea.or.kr/cms/resource/37/2616537_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/37/2616537_image2_1.bmp,Type3,128.1454848760,38.2901860485,6,20240517160752,6,,해안분지 (강원평화지역 국가지질공원)
강원특별자치도 정선군 화암면 화암동굴길 12,,32,0,A01,A0101,A01011900,128661,12,20051115090000,http://tong.visitkorea.or.kr/cms/resource/02/3306102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3306102_image3_1.jpg,Type3,128.7905635121,37.3508184512,6,20240612153730,11,,화암동굴 (강원고생대 국가지질공원)
강원특별자치도 정선군 화암면 약수길 1330,,32,0,A01,A0101,A01011000,128660,12,20051115090000,http://tong.visitkorea.or.kr/cms/resource/59/1948759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1948759_image3_1.jpg,Type3,128.7858534723,37.3292930616,6,20240123153851,11,,화암약수 (강원고생대 국가지질공원)
강원특별자치도 고성군 거진읍 현내면,,32,0,A01,A0101,A01010500,125706,12,20040203090000,http://tong.visitkorea.or.kr/cms/resource/63/3029063_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3029063_image3_1.jpg,Type3,128.4391216433,38.4788446862,6,20240510154223,2,,화진포 (강원평화지역 국가지질공원)
강원특별자치도 화천군 화천읍 평화로 2393,,32,0,A01,A0101,A01010500,2616559,12,20190827004843,http://tong.visitkorea.or.kr/cms/resource/55/2616555_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/55/2616555_image2_1.bmp,Type3,127.7993306558,38.1898634065,6,20240522155739,17,,화천 백립암복합체 (강원평화지역 국가지질공원)
강원특별자치도 양양군 현남면 광진2길 3-16,,32,0,A02,A0201,A02010800,129593,12,20070713090000,,,,128.7678829666,37.9612474552,6,20240417180817,7,,휴휴암(강원)
강원특별자치도 고성군 죽왕면 심층수길 124-19,(죽왕면),32,0,A02,A0204,A02040600,2360786,12,20160111194045,http://tong.visitkorea.or.kr/cms/resource/75/2360775_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2360775_image2_1.jpg,Type3,128.5216381039,38.3343742648,6,20230802210506,2,,㈜강원심층수
충청북도 청주시 서원구 남이면 척산화당로 444,(남이면),33,0,A02,A0201,A02010800,127364,12,20020408090000,,,,127.4852592789,36.5455978409,6,20231205113912,10,,동화사(충북)
충청북도 청주시 상당구 가덕면 은행상야로 441-122,(가덕면),33,0,A02,A0201,A02010800,309335,12,20071130232924,,,,127.5839519057,36.5930358416,6,20240130153211,10,,백족사(충북)
충청북도 보은군 법주사로 84 속리산국립공원관리사무소,,33,1,A01,A0101,A01010100,127465,12,20040213090000,,,,127.8172192478,36.5173848345,6,20240528102901,3,,속리산국립공원(충북)
충청북도 보은군 속리산면 법주사로 379,(속리산면),33,0,A02,A0201,A02010800,319698,12,20071208002104,,,,127.8326199760,36.5415462369,6,20240201165822,3,,수정암(충북)
충청북도 영동군 황간면 신흥2길 12-127,,33,0,A02,A0201,A02010800,337538,12,20071219004352,,,,127.9068355564,36.2419790303,6,20231205102211,4,,영천사(충북)
충청북도 영동군 매곡면 해평길 240-29,,33,0,A02,A0201,A02010800,337543,12,20071219005912,,,,127.9479511971,36.1464601030,6,20231205105156,4,,영축선원(충북)
충청북도 청주시 상당구 미원면 운용길 27-4,,33,0,A02,A0201,A02010800,346685,12,20071221023305,,,,127.6670224932,36.6838463705,6,20231205114635,10,,운용사(충북)
충청북도 제천시 의병대로 118,(남천동),33,0,A02,A0201,A02010800,346902,12,20071221191211,http://tong.visitkorea.or.kr/cms/resource/00/2021600_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2021600_image3_1.jpg,Type3,128.2136939107,37.1347518306,6,20230329112804,7,,원각사(충북)
충청북도 제천시 수산면 월악로26길 5,,33,0,A02,A0201,A02010600,1857109,12,20131112002525,http://tong.visitkorea.or.kr/cms/resource/18/3303218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3303218_image3_1.jpg,Type3,128.1778196011,36.9346575039,6,20240524110709,7,,충북 제천 수산면 [슬로시티]
충청북도 보은군 산외면 장갑리 산15,,33,0,A01,A0101,A01010600,2419040,12,20160920224653,http://tong.visitkorea.or.kr/cms/resource/00/2031300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2031300_image2_1.jpg,Type3,127.7898257875,36.5699310989,6,20230703145304,3,,충북알프스자연휴양림
충청북도 보은군 속리산면 법주사로 569-72,,33,0,A02,A0201,A02010800,482195,12,20080223013432,,,,127.8466768564,36.5485984627,6,20231115154735,3,,탈골암(충북)
충청북도 청주시 서원구 현도면 대청호반로 151,,33,0,A02,A0201,A02010800,485747,12,20080225195811,,,,127.4773756670,36.4802829615,6,20230310092810,10,,현암사(충북)
충청남도 서산시 부석면 마룡심포길 77-7,,34,0,A02,A0203,A02030100,802279,12,20090914182152,http://tong.visitkorea.or.kr/cms/resource/97/1961997_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1961997_image3_1.jpg,Type3,126.3832582257,36.6579406272,6,20231208110710,7,,충남 서산빛들마을
충청남도 예산군 대흥면 중리길 49,,34,0,A02,A0201,A02010600,1856774,12,20131108230009,http://tong.visitkorea.or.kr/cms/resource/09/2026109_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2026109_image3_1.jpg,Type3,126.7903256198,36.6066757790,6,20230328092716,11,,충남 예산 대흥면 [슬로시티]
경상북도 성주군 월항면 대산리,,35,0,A02,A0201,A02010800,294441,12,20071127011221,http://tong.visitkorea.or.kr/cms/resource/31/1399731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1399731_image3_1.jpg,Type3,128.3324840808,35.9346133921,6,20231220111946,10,,감응사(경북)
경상북도 상주시 함창읍 함창중앙로 135,,35,0,A02,A0201,A02010600,1857022,12,20131111191032,http://tong.visitkorea.or.kr/cms/resource/12/3042612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3042612_image3_1.jpg,Type3,128.1794354346,36.5701909740,6,20240531132305,9,,경북 상주 함창·이안·공검면 [슬로시티]
경상북도 청송군 부동면,,35,0,A02,A0201,A02010600,1857094,12,20131111235518,http://tong.visitkorea.or.kr/cms/resource/55/2787055_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2787055_image3_1.jpg,Type3,129.1593546357,36.3569003365,6,20231205162650,21,,경북 청송 주왕산면·파천면 [슬로시티]
경상북도 문경시 마성면 봉생1길 13,,35,0,A02,A0203,A02030200,2007983,12,20150605190158,http://tong.visitkorea.or.kr/cms/resource/75/2007975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2007975_image2_1.jpg,Type3,128.1191187694,36.6619488053,6,20230403144136,7,,경북전통음식체험관 모심정
경상북도 경주시 통일로 366-4 가든센터,,35,,A01,A0101,A01010700,3032505,12,20230825164634,http://tong.visitkorea.or.kr/cms/resource/88/3032488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3032488_image3_1.jpg,Type3,129.2421547209,35.8119525052,6,20231106181327,2,,경북천년숲정원
경상북도 영덕군 축산면 경정리,,35,0,A01,A0101,A01010500,2614455,12,20190807223156,,,,129.4418758582,36.4878492121,6,20240530093924,12,,경정리 백악기 퇴적암 (경북 동해안 국가지질공원)
경상북도 영덕군 병곡면 병곡리,,35,0,A01,A0101,A01011200,2614464,12,20190807224530,http://tong.visitkorea.or.kr/cms/resource/59/2614459_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/59/2614459_image2_1.bmp,Type3,129.4109336045,36.5994609142,6,20240607112225,12,,고래불 해안 (경북 동해안 국가지질공원)
경상북도 경주시 양북면 기림로 101-5,,35,0,A01,A0101,A01010500,2614474,12,20190807225427,http://tong.visitkorea.or.kr/cms/resource/68/2614468_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/68/2614468_image2_1.bmp,Type3,129.4091069500,35.8057841422,6,20240605170225,2,,골굴암 타포니 (경북 동해안 국가지질공원)
경상북도 포항시 남구 호미곶면 대동배리,,35,0,A01,A0101,A01010500,2614482,12,20190807230445,http://tong.visitkorea.or.kr/cms/resource/77/2614477_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/77/2614477_image2_1.bmp,Type3,129.5251367609,36.0568302379,6,20240530154812,23,,구룡소 돌개구멍 (경북 동해안 국가지질공원)
경상북도 경주시 남산순환로 341-126,(배동),35,0,A01,A0102,A01020200,2614490,12,20190807231416,http://tong.visitkorea.or.kr/cms/resource/85/2614485_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/85/2614485_image2_1.bmp,Type3,129.2217930980,35.7949929234,6,20240521162247,2,,남산 화강암 (경북 동해안 국가지질공원)
경상북도 포항시 북구 송라면 보경로 53,,35,0,A01,A0101,A01010800,2614497,12,20190807232436,http://tong.visitkorea.or.kr/cms/resource/92/2614492_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/92/2614492_image2_1.bmp,Type3,129.3568937537,36.2284631351,6,20240529155848,23,,내연산 12폭포 (경북 동해안 국가지질공원)
경상북도 포항시 남구 연일읍 달전리,,35,0,A01,A0101,A01010500,2614503,12,20190807233458,http://tong.visitkorea.or.kr/cms/resource/99/2614499_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/99/2614499_image2_1.bmp,Type3,129.2961576738,36.0283818557,6,20240605111137,23,,달전리 주상절리 (경북 동해안 국가지질공원)
대구광역시 동구 동대구로 461,(신천동),4,0,A02,A0204,A02040800,2457312,12,20161215184035,,,,128.6248600431,35.8714286996,6,20231109134553,4,,대구경북디자인진흥원
경상북도 울진군 북면 덕구리,,35,0,A01,A0101,A01010900,129615,12,20070713090000,http://tong.visitkorea.or.kr/cms/resource/41/2613141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2613141_image3_1.jpg,Type3,129.2796946869,37.0798257187,6,20240524100148,18,,덕구계곡 (경북 동해안 국가지질공원)
경상북도 포항시 북구 환호동,,35,0,A01,A0102,A01020200,2614509,12,20190807234837,http://tong.visitkorea.or.kr/cms/resource/04/2614504_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/04/2614504_image2_1.bmp,Type3,129.3968700299,36.0638492089,6,20240521133308,23,,두호동 화석산지 (경북 동해안 국가지질공원)
경상북도 울진군 울진읍 불영계곡로 2758,,35,0,A01,A0101,A01010900,126074,12,20040219090000,,,,129.3205333899,36.9660700942,6,20240514160344,18,,불영계곡 (경북 동해안 국가지질공원)
경상북도 봉화군 물야면 오전리,산1 (일대),35,0,A01,A0101,A01010400,127584,12,20030401090000,,,,128.7402613622,37.0159087635,6,20231114134636,8,,선달산(경북)
경상북도 성주군 월항면 세종대왕자태실로 616-33,(월항면),35,0,A02,A0201,A02010800,319485,12,20071207023546,,,,128.2989042518,36.0156396945,6,20240202102456,10,,선석사(경북)
경상북도 울진군 성류굴로 221,,35,0,A01,A0101,A01011900,126113,12,20040219090000,http://tong.visitkorea.or.kr/cms/resource/42/2613142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2613142_image3_1.jpg,Type3,129.3791062330,36.9572250252,6,20240510104309,18,,성류굴 (경북 동해안 국가지질공원)
경상북도 영주시 풍기읍,"봉현면, 순흥면, 단산면, 부석면, 충북 단양군",35,1,A01,A0101,A01010100,127670,12,20040217090000,http://tong.visitkorea.or.kr/cms/resource/64/2718264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2718264_image2_1.jpg,Type3,128.5550331253,36.9330286474,6,20240607165510,14,,소백산국립공원(경북)
경상북도 상주시 화북면,중벌리 산36-6,35,0,A01,A0101,A01010100,126630,12,20030929090000,,,,127.8569080064,36.5939740089,6,20240611175009,9,,속리산국립공원(경북)
경상북도 경주시 양남면 동해안로 494,,35,0,A01,A0101,A01011100,2614515,12,20190807235916,http://tong.visitkorea.or.kr/cms/resource/10/2614510_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/10/2614510_image2_1.bmp,Type3,129.4737408179,35.6867376703,6,20240520135003,2,,양남 주상절리군 (경북 동해안 국가지질공원)
경상북도 영덕군 영해면 사진리,,35,0,A01,A0101,A01011100,2614522,12,20190808002942,http://tong.visitkorea.or.kr/cms/resource/17/2614517_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/17/2614517_image2_1.bmp,Type3,129.4438414174,36.5192984517,6,20240611103757,12,,영덕 대부정합 (경북 동해안 국가지질공원)
경상북도 영덕군 영덕읍 창포리,,35,0,A01,A0101,A01011100,2614528,12,20190808004143,http://tong.visitkorea.or.kr/cms/resource/23/2614523_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/23/2614523_image2_1.bmp,Type3,129.4346561320,36.4250450990,6,20240521153146,12,,영덕 화강섬록암 해안 (경북 동해안 국가지질공원)
경상북도 울진군 근남면 구산리,,35,0,A01,A0101,A01010500,2614535,12,20190808005433,http://tong.visitkorea.or.kr/cms/resource/30/2614530_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/30/2614530_image2_1.bmp,Type3,129.3825644920,36.9495509703,6,20240612091333,18,,왕피천 (경북 동해안 국가지질공원)
경상북도 영덕군 영해면 영덕대게로 2660,,35,0,A01,A0101,A01010500,2614541,12,20190808010238,http://tong.visitkorea.or.kr/cms/resource/36/2614536_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/36/2614536_image2_1.bmp,Type3,129.4367632131,36.5546581810,6,20240610132253,12,,원생대 변성암 (경북 동해안 국가지질공원)
경상북도 성주군 성주읍 성주읍5길 24-35,,35,0,A02,A0201,A02010800,479524,12,20080220001129,http://tong.visitkorea.or.kr/cms/resource/91/1403191_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1403191_image3_1.jpg,Type3,128.2856857989,35.9215279103,6,20230602142711,10,,임정사(경북)
경상북도 영덕군 축산면 축산항길 86-1,,35,0,A01,A0101,A01010500,2614549,12,20190808011123,http://tong.visitkorea.or.kr/cms/resource/43/2614543_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/43/2614543_image2_1.bmp,Type3,129.4504939211,36.5087719999,6,20240529102419,12,,죽도산 퇴적암 (경북 동해안 국가지질공원)
경상북도 영덕군 병곡면 백석리,,35,0,A01,A0102,A01020200,2614555,12,20190808011844,http://tong.visitkorea.or.kr/cms/resource/51/2614551_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/51/2614551_image2_1.bmp,Type3,129.4052557520,36.6188169340,6,20240611133927,12,,철암산 화석산지 (경북 동해안 국가지질공원)
경상북도 포항시 남구 호미곶면 해맞이로 136,,35,0,A01,A0101,A01011100,2614561,12,20190808012934,http://tong.visitkorea.or.kr/cms/resource/56/2614556_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/56/2614556_image2_1.bmp,Type3,129.5665631226,36.0761260749,6,20240523112048,23,,호미곶 해안단구 (경북 동해안 국가지질공원)
경상남도 하동군 악양면 악양서로 357,,36,0,A02,A0201,A02010600,773075,12,20090730202604,http://tong.visitkorea.or.kr/cms/resource/06/2026206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2026206_image3_1.jpg,Type3,127.7089347057,35.1623867315,6,20230322102931,18,,경남 하동 악양면 [슬로시티]
경상남도 사천시 곤명면 다솔사길 417,(곤명면),36,0,A02,A0201,A02010800,126182,12,20040202090000,http://tong.visitkorea.or.kr/cms/resource/56/2372756_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/2372756_image2_1.JPG,Type3,127.9200793358,35.0832187866,6,20230322111723,8,,다솔사(경남)
경상남도 고성군 하이면 와룡2길 248-28,,36,0,A02,A0201,A02010800,128663,12,20051115090000,,,,128.1535149278,34.9586702234,6,20230919163026,3,,운흥사(경남)
전북특별자치도 고창군 심원면 만돌리,,37,0,A01,A0101,A01010500,2615234,12,20190814202012,http://tong.visitkorea.or.kr/cms/resource/23/3083123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3083123_image3_1.jpg,Type3,126.5143810025,35.5311328965,6,20240530105303,1,,고창갯벌 (전북 서해안 국가지질공원)
전북특별자치도 완주군 운주면 산북리 611-34,", 충남 논산군 벌곡면, 금산군 진산면",37,0,A01,A0101,A01010200,127673,12,20240118174300,,,,127.3345288096,36.1176107757,6,20240118174312,8,,대둔산도립공원(전북)
전북특별자치도 고창군 상하면 진암구시포로 545,,37,0,A01,A0101,A01011200,2615241,12,20240118174300,http://tong.visitkorea.or.kr/cms/resource/35/2615235_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/35/2615235_image2_1.bmp,Type3,126.4356957029,35.4455774092,6,20240118174312,1,,명사십리 및 구시포  (전북 서해안 국가지질공원)
전북특별자치도 고창군 아산면 반암리,,37,0,A01,A0102,A01020200,2615248,12,20190814220830,,,,126.6063906626,35.4840147929,6,20240514165153,1,,병바위 (전북 서해안 국가지질공원)
전북특별자치도 고창군 아산면 선운사로 158-6,,37,0,A01,A0101,A01010400,126236,12,20030908090000,http://tong.visitkorea.or.kr/cms/resource/64/2678864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2678864_image3_1.jpg,Type3,126.5865614025,35.5026762295,6,20240524104832,1,,선운산 (전북 서해안 국가지질공원)
전북특별자치도 고창군 부안면 용산리,,37,0,A01,A0101,A01010400,2615254,12,20190814221703,http://tong.visitkorea.or.kr/cms/resource/49/2615249_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/49/2615249_image2_1.bmp,Type3,126.6208411893,35.5223856789,6,20240617111806,1,,소요산 (전북 서해안 국가지질공원)
전북특별자치도 고창군 고창읍 고인돌공원길 74,,37,0,A01,A0101,A01010500,2616725,12,20190827221702,,,,126.6523626392,35.4416675934,6,20240118103810,1,,운곡습지 및 고인돌군 (전북 서해안 국가지질공원)
전북특별자치도 부안군 위도면 치도리,,37,0,A01,A0101,A01011300,126277,12,20030905090000,http://tong.visitkorea.or.kr/cms/resource/03/2720903_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2720903_image3_1.jpg,Type3,126.2832194198,35.5967549089,6,20240118100521,6,,위도 (전북 서해안 국가지질공원)
전북특별자치도 부안군 변산면 격포리,,37,0,A01,A0101,A01011800,129690,12,20070824090000,,,,126.4629245935,35.6370977633,6,20240514133334,6,,적벽강 (전북 서해안 국가지질공원)
전북특별자치도 전주시 완산구 기린대로 99,(남노송동),37,0,A02,A0201,A02010600,264284,12,20021219212036,http://tong.visitkorea.or.kr/cms/resource/67/2654567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2654567_image3_1.jpg,Type3,127.1536778411,35.8183333748,6,20240312175028,12,,전북 전주 한옥마을 [슬로시티]
전북특별자치도 전주시 덕진구 백제대로 567 (금암동),,37,,A01,A0101,A01010500,3082719,12,20240118174300,http://tong.visitkorea.or.kr/cms/resource/18/3082718_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3082718_image3_1.jpg,Type3,127.1320319577,35.8407943328,6,20240118174312,12,,전북대학교 벚꽃길
전북특별자치도 완주군 구이면 덕천리,420-14,37,,A02,A0203,A02030400,2815256,12,20220406155522,,,,127.1345148131,35.7442414673,6,20240617140410,8,010-3675-0052,전북에어포스 스쿨
전북특별자치도 임실군 임실읍 호국로 1630,,37,0,A02,A0203,A02030400,2718998,12,20210601234526,,,,127.2837719286,35.6020990809,6,20240118100310,10,,전북특별자치도 119안전체험관
전북특별자치도 부안군 변산면 실상길 62,,37,0,A01,A0101,A01010800,126260,12,20030923090000,http://tong.visitkorea.or.kr/cms/resource/12/2588812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2588812_image2_1.jpg,Type3,126.5803140259,35.6410076256,6,20240527165839,6,,직소폭포 (전북 서해안 국가지질공원)
전북특별자치도 부안군 변산면 변산해변로 1,,37,0,A01,A0101,A01011100,128982,12,20060529090000,http://tong.visitkorea.or.kr/cms/resource/08/1994108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1994108_image3_1.jpg,Type3,126.4700297445,35.6279822530,6,20240325175451,6,,채석강 (전북 서해안 국가지질공원)
전북특별자치도 완주군 봉동읍 추동로 92,,37,0,A02,A0204,A02040800,2554409,12,20240118174300,,,,127.1563877001,35.9626197725,,20240118174312,8,,한국과학기술연구원(KIST) 전북분원
전라남도 나주시 다시면 신광리,,38,0,A01,A0101,A01010400,126251,12,20030408090000,,,,126.6961517678,35.0532289465,6,20230914155958,6,,금성산(전남)
광주광역시 북구 첨단과기로 123,,5,0,A02,A0204,A02040800,2470068,12,20161229015625,http://tong.visitkorea.or.kr/cms/resource/88/3040988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3040988_image3_1.jpg,Type3,126.8416345612,35.2274311559,6,20240522155303,4,,녹색에너지체험관(광주전남지역본부)
전라남도 강진군 성전면 백운로 93-25,,38,0,A02,A0204,A02040800,128151,12,20040525090000,http://tong.visitkorea.or.kr/cms/resource/79/2648779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2648779_image3_1.jpg,Type3,126.7061613195,34.7409031836,6,20230704111008,1,,전남 강진다원
전라남도 담양군 창평면 돌담길 56-24,,38,0,A02,A0201,A02010600,593382,12,20080724223734,,,,127.0179187658,35.2352804779,6,20240520104332,7,,전남 담양 창평면 [슬로시티]
전라남도 영광군 법성면 신장길1길 3,,38,,A02,A0203,A02030400,3062908,12,20231122165126,http://tong.visitkorea.or.kr/cms/resource/93/3062893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3062893_image3_1.jpg,Type3,126.4769921128,35.3304300479,6,20231208143825,16,,전남 안전체험 학습장
전라남도 완도군 청산면 청산로 541,(청산면),38,0,A02,A0203,A02030100,1933664,12,20140711223631,,,,126.8952887776,34.1807968085,6,20240123152539,18,,전남 완도 청산도 [슬로시티]
전라남도 보성군 웅치면 대산길 329-126,,38,0,A02,A0203,A02030400,2660917,12,20200624225122,,,,126.9912152193,34.6918106729,6,20240604173952,10,,전남권 환경성질환 예방관리센터
전라남도 해남군 삼산면 대흥사길 400,(삼산면),38,0,A02,A0201,A02010700,250301,12,20071022090000,http://tong.visitkorea.or.kr/cms/resource/40/1609440_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1609440_image3_1.jpg,Type3,126.6156173583,34.4753537200,6,20231210174310,23,,표충사(전남)
제주특별자치도 제주시 관덕로 19,(삼도이동),39,0,A02,A0201,A02010100,126460,12,20021213090000,http://tong.visitkorea.or.kr/cms/resource/75/2513575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2513575_image2_1.jpg,Type3,126.5219701925,33.5132954930,6,20231208145246,4,,관덕정(제주)
제주특별자치도 제주시 산록북로 660,(아라일동),39,0,A02,A0201,A02010800,126456,12,20030721090000,,,,126.5581440803,33.4237615317,6,20240325161351,4,,관음사(제주)
제주특별자치도 제주시 구좌읍 김녕로 148-11,(구좌읍),39,0,A02,A0201,A02010800,2027184,12,20150903232315,http://tong.visitkorea.or.kr/cms/resource/76/2027876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2027876_image2_1.jpg,Type3,126.7536019143,33.5539724801,6,20230206171014,4,,금룡사(제주)
제주특별자치도 서귀포시 남원읍 태위로 522-12,,39,0,A02,A0202,A02020600,600584,12,20080801012738,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image3_1.jpg,Type3,126.7028238197,33.2737526275,6,20240610140342,3,,금호리조트 제주아쿠아나
제주특별자치도 서귀포시 성산읍 제성로,,39,0,A01,A0101,A01010400,126731,12,20031114090000,http://tong.visitkorea.or.kr/cms/resource/39/3023639_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3023639_image3_1.jpg,Type3,126.8809960343,33.4498916019,6,20240520171856,3,,남제주 억새오름길
제주특별자치도 서귀포시 표선면 번영로 2644,,39,0,A02,A0202,A02020600,2418778,12,20160920200212,,,,126.7847499840,33.3990984383,6,20230404141515,3,,다이나믹 메이즈 (제주 성읍점)
제주특별자치도 제주시 구좌읍 만장굴길 182,(구좌읍),39,0,A01,A0101,A01011900,126452,12,20040226090000,http://tong.visitkorea.or.kr/cms/resource/04/2658504_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/04/2658504_image3_1.jpeg,Type3,126.7706788052,33.5280478463,6,20231108113050,4,,만장굴 (제주도 국가지질공원)
